,movieId,title,genres,rating_avg,year,total_votes
6126,43558,Big Momma's House 2 ,Action|Comedy|Crime,2.0,2006,1.0
6128,43677,"Tuskegee Airmen, The ",Drama|War,2.0,1995,1.0
1343,1826,Barney's Great Adventure ,Adventure|Children,2.0,1998,1.0
2824,3773,House Party ,Comedy,2.0,1990,2.0
2271,3014,Bustin' Loose ,Comedy,2.0,1981,1.0
5204,8482,"Picture of Dorian Gray, The ",Drama|Fantasy|Horror,2.0,1945,2.0
3767,5258,George Washington ,Drama,2.0,2000,2.0
9168,148709,Mojave ,Thriller,2.0,2015,1.0
9254,155892,Me Him Her ,Comedy,2.0,2015,1.0
9167,148675,North Pole: Open For Christmas ,Children|Fantasy,2.0,2015,1.0
5097,8045,Hamburger Hill ,Action|Drama|War,2.0,1987,1.0
2728,3663,Puppet Master 4 ,Horror|Sci-Fi|Thriller,2.0,1993,1.0
9481,169904,Guyver: Dark Hero ,Sci-Fi,2.0,1994,1.0
2878,3847,"Ilsa, She Wolf of the SS ",Horror,2.0,1974,1.0
2023,2695,"Boys, The ",Drama,2.0,1998,1.0
9400,164655,Gimme Danger ,Documentary,2.0,2016,1.0
9402,164753,Anything for Love ,Romance,2.0,2016,1.0
5934,34143,Dark Water ,Drama|Horror|Thriller,2.0,2005,3.0
9409,165139,Wild Oats ,Comedy,2.0,2016,1.0
9411,165347,Jack Reacher: Never Go Back ,Action|Crime|Drama|Mystery|Thriller,2.0,2016,1.0
805,1054,Get on the Bus ,Drama,2.0,1996,1.0
9414,165529,Flowers for Algernon ,Drama,2.0,2000,1.0
3737,5197,Little Darlings ,Drama,2.0,1980,1.0
2686,3597,Whipped ,Comedy,2.0,2000,2.0
2680,3590,"Lords of Flatbush, The ",Comedy|Drama,2.0,1974,1.0
9074,142536,Burnt ,Drama,2.0,2015,3.0
2245,2982,"Guardian, The ",Horror|Thriller,2.0,1990,1.0
2677,3584,Breathless ,Action|Drama|Romance|Thriller,2.0,1983,4.0
6215,45658,On a Clear Day ,Drama,2.0,2005,1.0
2673,3577,Two Moon Junction ,Drama|Romance,2.0,1988,2.0
2669,3572,Carnosaur ,Horror|Sci-Fi,2.0,1993,4.0
9067,142424,Into the Forest ,Drama|Sci-Fi,2.0,2015,1.0
5069,7951,Nightbreed ,Fantasy|Horror,2.0,1990,1.0
6230,46062,High School Musical ,Children|Comedy|Drama|Musical|Romance,2.0,2006,3.0
3997,5638,Godzilla vs. Mothra (Mosura tai Gojira) ,Action|Adventure|Fantasy|Sci-Fi,2.0,1964,1.0
1392,1910,I Went Down ,Comedy|Crime|Drama,2.0,1997,2.0
5886,33171,Mysterious Skin ,Drama|Mystery,2.0,2004,2.0
9471,168456,Mercury Plains ,Action|Adventure|Drama,2.0,2016,1.0
6237,46367,"Public Eye, The ",Crime|Thriller,2.0,1992,1.0
1581,2120,Needful Things ,Drama|Horror,2.0,1993,4.0
5882,33158,xXx: State of the Union ,Action|Crime|Thriller,2.0,2005,5.0
3990,5629,Jonah: A VeggieTales Movie ,Animation|Children|Musical,2.0,2002,1.0
5950,34336,Must Love Dogs ,Comedy|Romance,2.0,2005,4.0
2870,3838,Phantasm III: Lord of the Dead ,Horror,2.0,1994,1.0
5093,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) ",Crime|Horror|Thriller,2.0,1996,2.0
9105,144522,Sky High ,Action|Horror|Thriller,2.0,2003,1.0
1329,1798,Hush ,Thriller,2.0,1998,2.0
7717,90384,Behind Enemy Lines II: Axis of Evil ,Action|Thriller|War,2.0,2006,1.0
4031,5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) ,Horror|Sci-Fi,2.0,1980,1.0
3802,5321,"Triumph of Love, The ",Comedy,2.0,2001,1.0
2725,3660,Puppet Master ,Horror|Sci-Fi|Thriller,2.0,1989,2.0
2300,3048,Under the Rainbow ,Comedy,2.0,1981,3.0
2026,2698,Zone 39 ,Sci-Fi,2.0,1997,1.0
6200,45208,RV ,Adventure|Children|Comedy,2.0,2006,3.0
9109,144716,Rock the Kasbah ,Comedy,2.0,2015,1.0
5283,8720,"Super, The ",Comedy,2.0,1991,1.0
5285,8727,"Day of the Locust, The ",Drama,2.0,1975,1.0
9107,144620,Goosebumps ,Adventure|Comedy|Horror,2.0,2015,2.0
7798,92192,Apollo 18 ,Horror|Sci-Fi|Thriller,2.0,2011,1.0
9102,144262,Slow Learners ,Comedy|Romance,2.0,2015,1.0
1380,1891,"Ugly, The ",Horror|Thriller,2.0,1997,1.0
7799,92198,Seeking Justice ,Action|Drama|Thriller,2.0,2011,1.0
5079,7988,Space Truckers ,Comedy|Sci-Fi,2.0,1996,1.0
2702,3625,Better Living Through Circuitry ,Documentary,2.0,1999,1.0
7457,81681,I Shot Jesse James ,Drama|Romance|Western,2.0,1949,1.0
1377,1887,Almost Heroes ,Adventure|Comedy|Western,2.0,1998,2.0
3741,5209,Ffolkes ,Action|Adventure|Thriller,2.0,1979,1.0
7803,92264,One for the Money ,Action|Comedy|Crime,2.0,2012,2.0
4024,5689,Billy Bathgate ,Crime|Drama,2.0,1991,1.0
3812,5338,Full Moon in Blue Water ,Drama,2.0,1988,1.0
9091,143410,Hyena Road,(no genres listed),2.0,,1.0
5959,34523,The Chumscrubber ,Comedy|Drama,2.0,2005,3.0
5314,8814,Without a Paddle ,Comedy,2.0,2004,7.0
2698,3619,"Hollywood Knights, The ",Comedy,2.0,1980,1.0
4321,6314,Undercover Blues ,Comedy|Crime,2.0,1993,2.0
6340,49110,Mom and Dad Save the World ,Comedy|Sci-Fi,2.0,1992,1.0
8897,134808,No Way Jose ,Comedy,2.0,2015,1.0
2160,2876,Thumbelina ,Animation|Children|Fantasy,2.0,1994,1.0
8534,115065,Justin and the Knights of Valour ,Adventure|Animation,2.0,2013,1.0
8538,115151,Plastic ,Action|Crime,2.0,2014,1.0
3581,4909,"Incredible Shrinking Woman, The ",Comedy|Sci-Fi,2.0,1981,2.0
4606,6860,Mobsters ,Crime|Drama,2.0,1991,1.0
2154,2868,Fright Night Part II ,Horror,2.0,1988,2.0
3225,4355,Youngblood ,Action|Drama,2.0,1986,2.0
3592,4926,Everybody's Famous! (Iedereen beroemd!) ,Comedy|Drama|Musical,2.0,2000,1.0
8557,116138,Leviathan ,Drama,2.0,2014,1.0
3200,4316,Ice Castles ,Drama,2.0,1978,2.0
2166,2882,Jakob the Liar ,Drama,2.0,1999,4.0
6679,57910,Teeth ,Comedy|Horror,2.0,2007,1.0
2162,2878,Hell Night ,Horror,2.0,1981,2.0
7200,72694,Shrink ,Drama,2.0,2009,1.0
8576,116941,Jetsons: The Movie ,Animation|Children|Comedy|Musical|Sci-Fi,2.0,1990,1.0
4224,6145,Venom ,Horror|Thriller,2.0,1982,1.0
4658,6959,Timeline ,Action|Adventure|Sci-Fi,2.0,2003,3.0
3605,4952,Morons From Outer Space ,Comedy|Sci-Fi,2.0,1985,1.0
3182,4290,For the Boys ,Comedy|Drama|Musical,2.0,1991,1.0
8532,114925,"Captive, The ",Crime|Drama|Thriller,2.0,2014,1.0
6726,59014,Superhero Movie ,Action|Comedy|Sci-Fi,2.0,2008,3.0
6735,59129,Outpost ,Action|Horror,2.0,2008,2.0
4580,6804,Crimewave ,Comedy|Crime,2.0,1985,1.0
6820,61073,Hell Ride ,Action|Drama|Thriller,2.0,2008,1.0
6816,61011,"Walker, The ",Drama|Mystery,2.0,2007,1.0
3298,4463,1969 ,Drama|War,2.0,1988,1.0
8460,112450,They Came Together ,Comedy|Romance,2.0,2014,1.0
8463,112497,Tammy ,Comedy,2.0,2014,2.0
8471,112749,And So It Goes ,Comedy|Drama|Romance,2.0,2014,1.0
8017,97858,Mental ,Comedy|Drama,2.0,2012,1.0
3289,4449,Adanggaman ,Drama,2.0,2000,1.0
4540,6734,Memoirs of an Invisible Man ,Comedy|Romance|Sci-Fi|Thriller,2.0,1992,2.0
8478,112911,Hercules ,Action|Adventure,2.0,2014,4.0
3567,4885,Domestic Disturbance ,Thriller,2.0,2001,1.0
4542,6746,Squirm ,Horror|Romance,2.0,1976,1.0
8489,113345,Jupiter Ascending ,Action|Adventure|Sci-Fi,2.0,2015,2.0
6765,59947,"Protector, The ",Action|Comedy|Drama|Thriller,2.0,1985,1.0
8500,113604,If I Stay ,Drama,2.0,2014,1.0
373,429,Cabin Boy ,Comedy,2.0,1994,6.0
7175,72165,Cirque du Freak: The Vampire's Assistant ,Action|Adventure|Comedy|Fantasy|Horror|Thriller,2.0,2009,1.0
3613,4962,Texas Rangers ,Adventure|Western,2.0,2001,1.0
4687,6998,House of Cards ,Drama,2.0,1993,1.0
8743,127194,The D Train ,Comedy,2.0,2015,1.0
4743,7065,"Birth of a Nation, The ",Drama|War,2.0,1915,1.0
7953,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) ,Action|Adventure|Animation,2.0,1997,1.0
3127,4207,Navy Seals ,Action|Adventure|War,2.0,1990,3.0
7229,73488,Blood: The Last Vampire ,Action|Horror|Thriller,2.0,2009,1.0
4196,6057,Biker Boyz ,Action|Crime|Drama,2.0,2003,1.0
2181,2898,"Dark Half, The ",Horror|Mystery,2.0,1993,1.0
3111,4181,Tapeheads ,Comedy,2.0,1988,1.0
8700,122932,Elsa & Fred ,Children|Comedy|Romance,2.0,2014,1.0
8702,123310,Tornado! ,Action,2.0,1996,1.0
1043,1355,Nightwatch ,Horror|Thriller,2.0,1997,3.0
492,567,Kika ,Comedy|Drama,2.0,1993,3.0
7936,95717,Treasure Island ,Adventure,2.0,2012,1.0
8711,124859,The Gambler ,Crime|Drama|Thriller,2.0,2014,1.0
3658,5028,What Time Is It There? (Ni neibian jidian) ,Drama,2.0,2001,1.0
6552,54908,Taxi 4 ,Action|Comedy,2.0,2007,1.0
4192,6044,Blind Date ,Horror|Thriller,2.0,1984,1.0
3096,4156,Company Man ,Comedy,2.0,2000,1.0
8734,127132,Zipper ,Drama|Thriller,2.0,2015,1.0
1770,2368,King Kong Lives ,Adventure|Sci-Fi,2.0,1986,1.0
3633,4988,White Water Summer ,Adventure,2.0,1987,1.0
8660,121035,Houdini ,Drama,2.0,2014,1.0
7958,96114,Brake ,Crime|Thriller,2.0,2012,1.0
7960,96150,"Queen of Versailles, The ",Documentary,2.0,2012,1.0
8611,118290,Omega Doom ,Sci-Fi,2.0,1996,1.0
8612,118326,By the Gun ,Crime|Drama|Thriller,2.0,2014,1.0
7972,96520,Prime Suspect: The Lost Child ,Drama|Mystery,2.0,1995,1.0
1912,2537,Beyond the Poseidon Adventure ,Adventure,2.0,1979,3.0
2168,2884,Dog Park ,Comedy|Romance,2.0,1998,1.0
2169,2885,Guinevere ,Drama|Romance,2.0,1999,1.0
8622,118814,Playing It Cool ,Comedy|Romance,2.0,2014,1.0
3166,4260,"Visit, The ",Drama,2.0,2000,1.0
3160,4251,Chopper ,Drama|Thriller,2.0,2000,1.0
6623,56022,Harrison Bergeron ,Drama|Sci-Fi,2.0,1995,1.0
8634,119068,"Men, Women & Children ",Comedy|Drama,2.0,2014,1.0
3155,4242,Beautiful Creatures ,Comedy|Crime|Drama|Thriller,2.0,2000,1.0
3153,4240,Just Visiting ,Comedy|Fantasy,2.0,2001,1.0
8644,119964,A Merry Friggin' Christmas ,Comedy,2.0,2014,1.0
478,546,Super Mario Bros. ,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.0,1993,21.0
3146,4233,Tomcats ,Comedy,2.0,2001,6.0
3632,4987,Spacehunter: Adventures in the Forbidden Zone ,Action|Adventure|Sci-Fi,2.0,1983,2.0
6821,61123,High School Musical 2 ,Comedy|Drama|Musical|Romance,2.0,2007,1.0
3550,4860,Making the Grade ,Comedy,2.0,1984,1.0
3318,4490,"Couch Trip, The ",Comedy,2.0,1988,1.0
6984,66915,Rock-A-Doodle ,Adventure|Animation|Children|Musical,2.0,1991,1.0
1116,1456,"Pest, The ",Comedy,2.0,1997,1.0
4374,6407,"Walk, Don't Run ",Comedy|Romance,2.0,1966,1.0
2096,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) ",Horror|Thriller,2.0,1981,2.0
8224,103865,Revenge for Jolly! ,Comedy|Drama,2.0,2012,1.0
623,790,"Unforgettable Summer, An (Un été inoubliable) ",Drama,2.0,1994,1.0
6995,67361,Echelon Conspiracy ,Action|Mystery|Thriller,2.0,2009,1.0
7101,70545,"Deal, The ",Comedy,2.0,2008,1.0
4293,6271,Day for Night (La Nuit Américaine) ,Comedy|Drama|Romance,2.0,1973,1.0
4398,6464,Good Burger ,Children|Comedy,2.0,1997,2.0
6828,61246,Hamlet 2 ,Comedy,2.0,2008,1.0
7109,70703,Christopher Columbus: The Discovery ,Adventure,2.0,1992,1.0
4289,6267,Assassination Tango ,Drama|Thriller,2.0,2002,1.0
4407,6493,Alex and Emma ,Comedy|Drama|Romance,2.0,2003,1.0
8251,104837,Rage of Honor ,Action|Crime,2.0,1987,1.0
6955,65651,Fire and Ice ,Adventure|Fantasy,2.0,2008,1.0
6952,65601,My Bloody Valentine 3-D ,Horror|Thriller,2.0,2009,1.0
7113,70932,My Life in Ruins ,Comedy,2.0,2009,1.0
1141,1495,Turbo: A Power Rangers Movie ,Action|Adventure|Children,2.0,1997,2.0
8203,103366,Redemption (Hummingbird) ,Action|Crime|Thriller,2.0,2013,1.0
8102,100487,Beautiful Creatures ,Drama|Fantasy|Romance,2.0,2013,1.0
1881,2500,Jawbreaker ,Comedy,2.0,1999,7.0
7024,68552,Crossing Over ,Drama,2.0,2009,1.0
4323,6316,"Wiz, The ",Adventure|Children|Comedy|Fantasy|Musical,2.0,1978,1.0
8130,101529,"Brass Teapot, The ",Comedy|Fantasy|Thriller,2.0,2012,1.0
8131,101531,Phil Spector ,Drama,2.0,2013,1.0
8119,101074,"Legend of Sleepy Hollow, The ",Animation|Comedy|Horror|Musical,2.0,1949,1.0
646,833,High School High ,Comedy,2.0,1996,6.0
8149,102088,"Grandmaster, The (Yi dai zong shi) ",Action|Drama|IMAX,2.0,2013,1.0
8152,102165,"English Teacher, The ",Comedy|Drama,2.0,2013,1.0
8155,102278,Pawn ,Crime|Thriller,2.0,2013,1.0
4342,6342,"Trip, The ",Comedy|Drama|Romance,2.0,2002,1.0
3497,4780,Liam ,Drama,2.0,2000,2.0
4347,6349,Breakin' ,Drama|Musical,2.0,1984,3.0
4307,6295,Chasing Papi (a.k.a. Papi Chulo) ,Comedy,2.0,2003,1.0
7028,68650,Powder Blue ,Drama,2.0,2009,1.0
3456,4714,Any Which Way You Can ,Comedy,2.0,1980,2.0
7027,68600,Balls Out: Gary the Tennis Coach ,Comedy,2.0,2009,1.0
8188,103137,"Bling Ring, The ",Crime|Drama,2.0,2013,2.0
8191,103210,Fullmetal Alchemist: The Sacred Star of Milos ,Action|Adventure|Animation,2.0,2011,1.0
3400,4625,Millennium ,Drama|Sci-Fi|Thriller,2.0,1989,3.0
4419,6528,Start the Revolution Without Me ,Comedy,2.0,1970,1.0
3519,4810,I Never Promised You a Rose Garden ,Drama,2.0,1977,1.0
8054,98836,Hyde Park on Hudson ,Comedy|Drama,2.0,2012,1.0
573,703,Boys ,Drama,2.0,1996,2.0
8363,109183,Date and Switch ,Comedy,2.0,2014,1.0
8368,109295,Cold Comes the Night ,Crime|Drama|Thriller,2.0,2013,1.0
8374,109416,Bring It On: Fight to the Finish ,Comedy,2.0,2009,1.0
8378,109576,Welcome to the Jungle ,Comedy,2.0,2013,2.0
6870,62586,"American Carol, An ",Comedy|Fantasy,2.0,2008,1.0
567,692,Solo ,Action|Sci-Fi|Thriller,2.0,1996,4.0
8390,109895,Bad Words ,Comedy,2.0,2013,3.0
4485,6628,Hot Dog... The Movie ,Comedy,2.0,1984,1.0
3332,4511,High Spirits ,Comedy,2.0,1988,1.0
1839,2446,In Dreams ,Horror|Thriller,2.0,1999,2.0
6848,61729,Ghost Town ,Comedy|Fantasy|Romance,2.0,2008,2.0
6844,61628,Sunflower (Xiang ri kui) ,Drama,2.0,2005,1.0
8411,110655,Rio 2 ,Adventure|Animation|Children|Comedy,2.0,2014,2.0
2120,2817,Aces: Iron Eagle III ,Action,2.0,1992,3.0
4514,6687,My Boss's Daughter ,Comedy|Romance,2.0,2003,4.0
4518,6692,Stoked: The Rise and Fall of Gator ,Documentary,2.0,2002,1.0
1901,2525,Alligator ,Action|Horror|Sci-Fi,2.0,1980,3.0
8350,108601,Drift ,Drama,2.0,2013,1.0
3390,4613,K-9 ,Action|Comedy|Crime,2.0,1989,1.0
8346,108188,Jack Ryan: Shadow Recruit ,Action|Drama|Thriller|IMAX,2.0,2014,2.0
8292,106330,Last Vegas ,Comedy|Drama|Romance,2.0,2013,2.0
3387,4610,"January Man, The ",Comedy|Crime|Mystery|Thriller,2.0,1989,1.0
3380,4597,Gleaming the Cube ,Action|Drama|Mystery,2.0,1989,1.0
8070,99415,Parental Guidance ,Comedy,2.0,2012,1.0
3375,4589,Eddie and the Cruisers ,Drama|Musical|Mystery,2.0,1983,2.0
4442,6560,Loose Cannons ,Action|Comedy,2.0,1990,1.0
4282,6251,Piglet's Big Movie ,Animation|Children,2.0,2003,1.0
3372,4584,Dream a Little Dream ,Comedy|Drama|Romance,2.0,1989,1.0
3526,4818,Extreme Days ,Action|Adventure|Comedy|Drama,2.0,2001,1.0
7130,71248,Extract ,Comedy,2.0,2009,2.0
3365,4573,Blaze ,Comedy|Drama,2.0,1989,1.0
4447,6566,Spy Kids 3-D: Game Over ,Action|Adventure|Children,2.0,2003,3.0
1851,2460,"Texas Chainsaw Massacre 2, The ",Horror,2.0,1986,3.0
8337,107945,Bad Karma ,Thriller,2.0,2012,1.0
670,882,"Trigger Effect, The ",Drama|Thriller,2.0,1996,1.0
8340,107962,Freezer ,Action|Thriller,2.0,2014,1.0
6892,63312,Krabat ,Drama|Fantasy,2.0,2008,1.0
4786,7125,Spring Forward ,Drama,2.0,1999,1.0
4569,6788,Angie ,Comedy|Drama|Romance,2.0,1994,1.0
6493,53143,Fay Grim ,Action|Thriller,2.0,2006,1.0
4823,7191,Blame It on the Bellboy ,Comedy,2.0,1992,1.0
8858,133365,Partisan ,Drama|Thriller,2.0,2015,1.0
8797,130083,Kidnapping Mr. Heineken ,Action|Crime|Drama|Thriller,2.0,2015,1.0
2054,2733,Vibes ,Adventure|Comedy|Romance,2.0,1988,2.0
6397,50796,Blood and Chocolate ,Drama|Fantasy|Horror|Romance,2.0,2007,2.0
7910,95193,Pocahontas II: Journey to a New World ,Adventure|Animation|Children,2.0,1998,1.0
8867,133782,Maggie ,Drama|Horror|Thriller,2.0,2015,1.0
6500,53435,Hostel: Part II ,Crime|Horror|Thriller,2.0,2007,4.0
8781,129229,Northmen - A Viking Saga ,Action|Adventure,2.0,2014,1.0
3070,4123,Ishtar ,Comedy,2.0,1987,1.0
8756,128197,Hard Promises ,Comedy|Romance,2.0,1991,1.0
7295,75947,Mondo Cane ,Documentary,2.0,1962,1.0
4183,6030,Girls! Girls! Girls! ,Comedy|Musical,2.0,1962,1.0
8846,132488,Lovesick ,Comedy|Romance,2.0,2014,1.0
1935,2566,Doug's 1st Movie ,Animation|Children,2.0,1999,2.0
4882,7315,Against the Ropes ,Comedy|Drama,2.0,2004,2.0
1262,1677,Critical Care ,Comedy|Drama,2.0,1997,1.0
3066,4115,Hiding Out ,Comedy,2.0,1987,1.0
6498,53326,Them (Ils) ,Horror,2.0,2006,1.0
6434,51666,"Abandoned, The ",Horror|Mystery|Thriller,2.0,2006,1.0
8857,133281,Ricki and the Flash ,Comedy|Drama,2.0,2015,1.0
6415,51082,Tyler Perry's Daddy's Little Girls ,Comedy|Romance,2.0,2007,1.0
8760,128512,Paper Towns ,Drama|Mystery|Romance,2.0,2015,2.0
1264,1679,Chairman of the Board ,Comedy,2.0,1998,1.0
8894,134775,Dragon Blade ,Action|Adventure|Drama,2.0,2015,1.0
8895,134783,Entourage ,Comedy,2.0,2015,1.0
4859,7262,Catch That Kid ,Action|Adventure|Children|Comedy|Crime,2.0,2004,1.0
6512,53808,Bring It On: All or Nothing ,Comedy,2.0,2006,1.0
6469,52715,Kickin It Old Skool ,Comedy,2.0,2007,1.0
7265,74580,"Spy Next Door, The ",Action|Children|Comedy,2.0,2010,1.0
4854,7257,"Big Bounce, The ",Comedy|Crime|Thriller,2.0,2004,4.0
1020,1331,Audrey Rose ,Horror,2.0,1977,1.0
8823,131480,Poker Night ,Action|Crime|Thriller,2.0,2014,1.0
2062,2741,No Mercy ,Action|Crime|Thriller,2.0,1986,2.0
3053,4089,Born in East L.A. ,Comedy,2.0,1987,1.0
7294,75816,Women in Trouble ,Comedy,2.0,2009,1.0
4404,6482,Dumb and Dumberer: When Harry Met Lloyd ,Comedy,1.95,2003,11.0
1373,1882,Godzilla ,Action|Sci-Fi|Thriller,1.95,1998,33.0
1364,1862,Species II ,Horror|Sci-Fi,1.94,1998,9.0
1812,2412,Rocky V ,Action|Drama,1.94,1990,17.0
4806,7161,Cheaper by the Dozen ,Children|Comedy,1.94,2003,8.0
3309,4477,Big Top Pee-Wee ,Adventure|Children|Comedy,1.94,1988,8.0
1793,2392,Jack Frost ,Children|Comedy|Drama,1.94,1998,8.0
1266,1681,Mortal Kombat: Annihilation ,Action|Adventure|Fantasy,1.93,1997,7.0
1145,1499,Anaconda ,Action|Adventure|Thriller,1.93,1997,27.0
6143,43928,Ultraviolet ,Action|Fantasy|Sci-Fi|Thriller,1.92,2006,13.0
4256,6212,Bringing Down the House ,Comedy,1.92,2003,6.0
1804,2404,Rambo III ,Action|Adventure|Thriller|War,1.92,1988,12.0
3432,4676,Troop Beverly Hills ,Comedy,1.92,1989,6.0
7365,78893,"Last Airbender, The ",Action|Adventure|Fantasy,1.92,2010,6.0
4483,6624,Agent Cody Banks ,Action|Adventure|Children|Fantasy,1.9,2003,5.0
2435,3248,Sister Act 2: Back in the Habit ,Comedy,1.89,1993,14.0
1790,2389,Psycho ,Crime|Horror|Thriller,1.89,1998,9.0
3468,4732,Bubble Boy ,Comedy,1.89,2001,9.0
8458,112370,Transformers: Age of Extinction ,Action|Adventure|Sci-Fi,1.88,2014,4.0
6091,42009,Cheaper by the Dozen 2 ,Adventure|Comedy,1.88,2005,4.0
7654,88356,"Smurfs, The ",Animation|Children|Comedy,1.88,2011,4.0
8851,132796,San Andreas ,Action|Drama|Thriller,1.88,2015,4.0
1285,1707,Home Alone 3 ,Children|Comedy,1.88,1997,8.0
1471,1996,Poltergeist III ,Horror|Thriller,1.88,1988,4.0
1065,1382,Marked for Death ,Action|Drama,1.88,1990,4.0
4519,6695,Jeepers Creepers 2 ,Horror|Thriller,1.88,2003,4.0
8211,103596,Sharknado ,Sci-Fi,1.88,2013,4.0
8231,104076,"Smurfs 2, The ",Animation|Children|Comedy,1.88,2013,4.0
8036,98203,"Twilight Saga: Breaking Dawn - Part 2, The ",Adventure|Drama|Fantasy|Romance|IMAX,1.88,2012,4.0
7353,78467,Jonah Hex ,Action|Drama|Thriller|Western,1.88,2010,4.0
4685,6996,Highlander II: The Quickening ,Action|Sci-Fi,1.86,1991,7.0
411,473,In the Army Now ,Comedy|War,1.86,1994,7.0
3914,5501,"Master of Disguise, The ",Comedy|Mystery,1.86,2002,7.0
4617,6880,"Texas Chainsaw Massacre, The ",Horror,1.86,2003,7.0
5884,33164,House of Wax ,Horror|Thriller,1.83,2005,6.0
8216,103655,R.I.P.D. ,Action|Comedy|Fantasy,1.83,2013,3.0
1902,2526,Meteor ,Sci-Fi,1.83,1979,3.0
7495,82852,Little Fockers ,Comedy,1.83,2010,6.0
7496,82854,Gulliver's Travels ,Adventure|Comedy|Fantasy,1.83,2010,6.0
3359,4563,Young Einstein ,Comedy,1.83,1988,3.0
3047,4081,Back to the Beach ,Comedy,1.83,1987,3.0
1920,2548,"Rage: Carrie 2, The ",Horror,1.83,1999,6.0
8604,117895,Maze Runner: Scorch Trials ,Action|Thriller,1.83,2015,6.0
1114,1453,"Beautician and the Beast, The ",Comedy|Romance,1.83,1997,3.0
3846,5401,Undercover Brother ,Comedy,1.83,2002,9.0
1891,2514,Pet Sematary II ,Comedy|Horror,1.83,1992,3.0
2984,3997,Dungeons & Dragons ,Action|Adventure|Comedy|Fantasy,1.83,2000,12.0
4322,6315,Wildcats ,Comedy,1.83,1986,3.0
3464,4723,"Deep End, The ",Drama,1.83,2001,3.0
3895,5471,Perfect ,Drama|Romance,1.83,1985,3.0
2069,2748,Allan Quatermain and the Lost City of Gold ,Action|Adventure|Comedy,1.83,1987,6.0
3077,4130,Maid to Order ,Comedy|Fantasy,1.83,1987,3.0
368,424,Blue Chips ,Drama,1.83,1994,3.0
3078,4131,Making Mr. Right ,Comedy|Romance|Sci-Fi,1.83,1987,3.0
1502,2027,Jane Austen's Mafia! ,Comedy|Crime,1.83,1998,9.0
4234,6166,Dennis the Menace ,Comedy,1.81,1993,8.0
3012,4030,Dracula 2000 ,Horror,1.8,2000,5.0
1468,1993,Child's Play 3 ,Comedy|Horror|Thriller,1.8,1991,5.0
3694,5094,Rollerball ,Action|Sci-Fi,1.79,2002,7.0
4989,7701,Look Who's Talking Too ,Comedy|Romance,1.79,1990,7.0
2455,3268,Stop! Or My Mom Will Shoot ,Action|Comedy,1.77,1992,11.0
4573,6793,Beethoven ,Children|Comedy|Drama,1.77,1992,11.0
5346,8912,Taxi ,Action|Comedy,1.75,2004,2.0
662,867,Carpool ,Comedy|Crime,1.75,1996,2.0
3816,5346,Wild Orchid ,Drama|Romance,1.75,1990,2.0
2751,3689,Porky's II: The Next Day ,Comedy,1.75,1983,4.0
2092,2786,Haunted Honeymoon ,Comedy,1.75,1986,4.0
5317,8830,Anacondas: The Hunt for the Blood Orchid ,Adventure|Drama|Horror|Sci-Fi|Thriller,1.75,2004,2.0
3159,4248,Josie and the Pussycats ,Comedy,1.75,2001,6.0
1612,2154,How Stella Got Her Groove Back ,Drama|Romance,1.75,1998,2.0
3824,5361,White Fang ,Adventure,1.75,1991,2.0
1297,1731,Mr. Magoo ,Comedy,1.75,1997,4.0
7679,89190,Conan the Barbarian ,Action|Adventure|Fantasy,1.75,2011,2.0
1607,2149,House II: The Second Story ,Comedy|Fantasy|Horror,1.75,1987,4.0
4040,5735,Faces of Death ,Documentary|Horror,1.75,1978,2.0
3403,4629,Next of Kin ,Action|Crime|Thriller,1.75,1989,2.0
4103,5880,Extreme Ops ,Action|Adventure|Crime|Thriller,1.75,2002,2.0
1223,1624,"Thousand Acres, A ",Drama,1.75,1997,2.0
3969,5597,Suburban Commando ,Comedy|Sci-Fi,1.75,1991,2.0
1822,2422,"Karate Kid, Part III, The ",Action|Adventure|Children|Drama,1.75,1989,14.0
5912,33681,"Adventures of Sharkboy and Lavagirl 3-D, The ",Action|Adventure|Children|Fantasy,1.75,2005,2.0
7626,87413,Bernie ,Comedy|Drama,1.75,1996,2.0
6145,43932,Pulse ,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1.75,2006,2.0
1951,2586,Goodbye Lover ,Comedy|Crime|Thriller,1.75,1999,2.0
8389,109864,Veronica Mars ,Comedy|Crime|Drama,1.75,2014,2.0
8230,104074,Percy Jackson: Sea of Monsters ,Adventure|Children|Fantasy,1.75,2013,2.0
1233,1642,Indian Summer (a.k.a. Alive & Kicking) ,Comedy|Drama,1.75,1996,2.0
1892,2515,Children of the Corn II: The Final Sacrifice ,Horror,1.75,1993,2.0
4174,6013,Kangaroo Jack ,Action|Comedy,1.75,2003,2.0
5674,27685,Bring It On Again ,Comedy,1.75,2004,2.0
5361,8943,Being Julia ,Comedy|Drama,1.75,2004,2.0
3334,4517,Lady in White (a.k.a. The Mystery of the Lady in White) ,Horror|Mystery|Thriller,1.75,1988,2.0
